"","FIPS","est_total","min","max","no.biz","latitude","longitude","Name","State","average_per_business","pop.2019","dollar_per_cap"
"2537",48029,2493884168.96,1723859168.96,3263909168.96,20981,29.4173345978419,-98.5247979423065,"Bexar","TX",118863.932556122,2003554,1244.73019891653
"2538",48031,14768514.51,10968514.51,18568514.51,206,30.320854353553,-98.3934954480133,"Blanco","TX",71691.8180097087,11931,1237.82704802615
"2539",48033,28600,28600,28600,1,32.7442413359306,-101.432243353516,"Borden","TX",28600,654,43.7308868501529
"2540",48035,9738554.04,8013554.04,11463554.04,216,31.9499126328393,-97.6969381025543,"Bosque","TX",45085.8983333333,18685,521.196362857907
"2541",48037,148604449.7,104954449.7,192254449.7,1282,33.4463372289495,-94.5482115236109,"Bowie","TX",115916.107410296,93245,1593.69885463028
"2542",48039,324603516.67,238578516.67,410628516.67,3891,29.1083110384909,-95.4224759562073,"Brazoria","TX",83424.1882986379,374264,867.311621395593
"2543",48041,277511559.9,201111559.9,353911559.9,2750,30.6853277623046,-96.325371055397,"Brazos","TX",100913.294509091,229211,1210.72531379384
"2544",48043,7607178.73,6232178.73,8982178.73,143,29.8868050372179,-103.229592436131,"Brewster","TX",53197.0540559441,9203,826.597710529175
"2545",48045,687649.59,687649.59,687649.59,32,34.5311972310915,-101.208495021988,"Briscoe","TX",21489.0496875,1546,444.792749029754
"2546",48047,4735094.38,3235094.38,6235094.38,55,26.9759767692667,-98.2026121904495,"Brooks","TX",86092.6250909091,7093,667.572871845481
"2547",48049,32153506.28,24028506.28,40278506.28,444,31.7599346037813,-98.9736086080322,"Brown","TX",72417.8069369369,37864,849.184087259666
"2548",48051,25180574.85,17730574.85,32630574.85,229,30.4755525583261,-96.6277123386713,"Burleson","TX",109958.842139738,18443,1365.3188120154
"2549",48053,52854742.45,40054742.45,65654742.45,693,30.8490056315333,-98.163916812973,"Burnet","TX",76269.4696248196,48155,1097.59614681757
"2550",48055,35110444.24,24810444.24,45410444.24,333,29.8170969192999,-97.6072766456801,"Caldwell","TX",105436.769489489,43664,804.10508061561
"2551",48057,14565012.23,11115012.23,18015012.23,232,28.5086538148493,-96.5710805190125,"Calhoun","TX",62780.2251293103,21290,684.124576326914
"2552",48059,9768520.92,7543520.92,11993520.92,147,32.2979845788785,-99.3739269472276,"Callahan","TX",66452.5232653061,13943,700.603953238184
"2553",48061,243220090.08,183095090.08,303345090.08,3650,26.1246572249187,-97.4142823834038,"Cameron","TX",66635.6411178082,423163,574.766910339515
"2554",48063,8511052.94,6436052.94,10586052.94,119,32.9873903520665,-94.9905845577274,"Camp","TX",71521.4532773109,13094,649.996405987475
"2555",48065,4519959.49,3794959.49,5244959.49,91,35.4011377919022,-101.354553060883,"Carson","TX",49669.8845054945,5926,762.733629767128
"2556",48067,15771427.03,12671427.03,18871427.03,355,33.0702099152148,-94.4272193808996,"Cass","TX",44426.5550140845,30026,525.259009858123
"2557",48069,7472138.7,6647138.7,8297138.7,188,34.5302405679426,-102.261566125305,"Castro","TX",39745.4186170213,7530,992.315896414343
"2558",48071,56495680.75,38695680.75,74295680.75,419,29.7138620493737,-94.7164002391324,"Chambers","TX",134834.56026253,43837,1288.76704039966
"2559",48073,46568374.61,34518374.61,58618374.61,614,31.8992932852264,-95.2039034445114,"Cherokee","TX",75844.2583224756,52646,884.556749040763
"2560",48075,5997542.21,4497542.21,7497542.21,91,34.4847848268522,-100.206960412994,"Childress","TX",65907.0572527473,7306,820.906407062688
"2561",48077,4337058.01,3187058.01,5487058.01,106,33.8124920368561,-98.2007337833709,"Clay","TX",40915.6416037736,10471,414.197116798778
"2562",48079,1291035.72,1191035.72,1391035.72,46,33.5754751956476,-102.828044963295,"Cochran","TX",28065.9939130435,2853,452.51865404837
"2563",48081,548693.32,548693.32,548693.32,26,31.8892875791541,-100.593184929053,"Coke","TX",21103.5892307692,3387,161.999799232359
"2564",48083,6050958.17,4700958.17,7400958.17,139,31.6945436207944,-99.4614749640503,"Coleman","TX",43532.0731654676,8175,740.17836941896
"2565",48085,1805242179.9,1271117179.9,2339367179.9,17268,33.1918255445844,-96.5656017245009,"Collin","TX",104542.632609451,1034730,1744.65046910788
"2566",48087,2902529.05,2252529.05,3552529.05,63,34.9653186525908,-100.266926156619,"Collingsworth","TX",46071.8896825397,2920,994.016797945205
"2567",48089,26431823.25,19581823.25,33281823.25,317,29.6291781865849,-96.5186855345459,"Colorado","TX",83381.1458990536,21493,1229.78752384497
"2568",48091,239224992.28,175324992.28,303124992.28,2736,29.7904309249006,-98.2002964549499,"Comal","TX",87436.0351900585,156209,1531.44180092056
"2569",48093,19727965.29,13152965.29,26302965.29,167,31.9109871936524,-98.5589224623214,"Comanche","TX",118131.528682635,13635,1446.86214081408
"2570",48095,753618.45,753618.45,753618.45,25,31.3058720246607,-99.8576611336136,"Concho","TX",30144.738,2726,276.455777696258
"2571",48097,67262765.34,47337765.34,87187765.34,592,33.5952976610475,-97.2844329815521,"Cooke","TX",113619.536047297,41257,1630.33583004096
"2572",48099,20577599.89,16802599.89,24352599.89,399,31.3836264157482,-97.8140489709099,"Coryell","TX",51572.9320551378,75951,270.932573501336
"2573",48101,322195.62,322195.62,322195.62,15,34.117735383947,-100.28290371508,"Cottle","TX",21479.708,1398,230.468969957082
"2574",48103,2989374.57,2339374.57,3639374.57,41,31.4685017373534,-102.529913580383,"Crane","TX",72911.5748780488,4797,623.175853658537
"2575",48105,1990158.44,1690158.44,2290158.44,52,30.7650212881041,-101.326924664285,"Crockett","TX",38272.2776923077,3464,574.526108545035
"2576",48107,3215329.27,2690329.27,3740329.27,87,33.6159183043181,-101.299982817749,"Crosby","TX",36957.8077011494,5737,560.454814362907
"2577",48109,918728.15,918728.15,918728.15,24,31.6367159378885,-104.485341097366,"Culberson","TX",38280.3395833333,2171,423.182012897282
"2578",48111,16650039.8,12525039.8,20775039.8,255,36.2781882438968,-102.714405458222,"Dallam","TX",65294.2737254902,7287,2284.89636338685
"2579",48113,6496508044.85,4361808044.85,8631208044.85,44111,32.7699689528252,-96.7773310633087,"Dallas","TX",147276.37198998,2635516,2464.98524192227
"2580",48115,11464003.88,9689003.88,13239003.88,266,32.7440268271951,-101.94785570372,"Dawson","TX",43097.7589473684,12728,900.691693903206
"2581",48117,28383017.22,19133017.22,37633017.22,240,34.9675264959528,-102.626875877886,"Deaf Smith","TX",118262.57175,18546,1530.41179877062
"2582",48119,1528173.86,1103173.86,1953173.86,28,33.3949094571721,-95.7492634388177,"Delta","TX",54577.6378571429,5331,286.658011630088
"2583",48121,998193881.98,726368881.98,1270018881.98,11517,33.2065822503786,-97.1333391196031,"Denton","TX",86671.3451402275,887207,1125.09694127751
"2584",48123,33469157.59,22869157.59,44069157.59,305,29.1298035246454,-97.2659764217786,"De Witt","TX",109734.942918033,20160,1660.17646775794
"2585",48125,560271.57,560271.57,560271.57,23,33.6177987332704,-100.778923919655,"Dickens","TX",24359.6334782609,2211,253.401886024423
"2586",48127,8588424.26,5988424.26,11188424.26,71,28.422182692822,-99.8614613074555,"Dimmit","TX",120963.721971831,10124,848.323218095614
"2587",48129,1317858.9,1317858.9,1317858.9,60,34.9660703989129,-100.82300963196,"Donley","TX",21964.315,3278,402.031391092129
"2588",48131,7583356.65,5083356.65,10083356.65,71,27.7400274147236,-98.5181993726654,"Duval","TX",106807.840140845,11157,679.69495832213
"2589",48133,23513517.99,17663517.99,29363517.99,275,32.320159071718,-98.8862219170441,"Eastland","TX",85503.7017818182,18360,1280.69270098039
"2590",48135,310815303.69,211315303.69,410315303.69,2313,31.8703168367673,-102.542907379051,"Ector","TX",134377.563203632,166223,1869.86941452146
"2591",48137,1027048,602048,1452048,7,29.9872946781733,-100.351187397912,"Edwards","TX",146721.142857143,1932,531.5983436853
"2592",48139,160112285.34,121062285.34,199162285.34,2235,32.3406088970817,-96.8416793315565,"Ellis","TX",71638.6064161074,184826,866.286590306559
"2593",48141,709961726.25,505211726.25,914711726.25,7351,31.8255697106921,-106.204157557083,"El Paso","TX",96580.2919670793,839238,845.959937764973
"2594",48143,50145081.62,38045081.62,62245081.62,680,32.2301942246473,-98.2245096602325,"Erath","TX",73742.7670882353,42698,1174.41289100192
"2595",48145,9092258.93,6567258.93,11617258.93,144,31.2831425069157,-96.8727797833028,"Falls","TX",63140.6870138889,17297,525.655254090305
"2596",48147,21343569.18,16418569.18,26268569.18,328,33.5770362087478,-96.0907577597961,"Fannin","TX",65071.8572560976,35514,600.990290589627
"2597",48149,35064024.68,26814024.68,43314024.68,484,29.820677135747,-96.9763749702627,"Fayette","TX",72446.3319834711,25346,1383.41453010337
"2598",48151,3510379.09,3010379.09,4010379.09,98,32.7400791944647,-100.402361962646,"Fisher","TX",35820.1947959184,3830,916.548065274151
"2599",48153,5224857.61,4374857.61,6074857.61,127,34.0959424243882,-101.303090526169,"Floyd","TX",41140.6111023622,5712,914.715968137255
"2600",48155,1007767.62,907767.62,1107767.62,33,33.9788569949324,-99.8757274981842,"Foard","TX",30538.4127272727,1155,872.526077922078
"2601",48157,967217000.61,700692000.61,1233742000.61,11614,29.5241280490008,-95.7816609028369,"Fort Bend","TX",83280.2652496986,811688,1191.61180233045
"2602",48159,7033314.3,5208314.3,8858314.3,110,33.2502142741436,-95.2162060900879,"Franklin","TX",63939.2209090909,10725,655.786881118881
"2603",48161,15039998.77,11089998.77,18989998.77,215,31.7279822701589,-96.1936937227127,"Freestone","TX",69953.4826511628,19717,762.79346604453
"2604",48163,4988733.37,4588733.37,5388733.37,117,28.8678183577751,-99.1569583015694,"Frio","TX",42638.7467521368,20306,245.677798187728
"2605",48165,27528123.12,21128123.12,33928123.12,363,32.7411955179694,-102.737410823731,"Gaines","TX",75835.0499173554,21492,1280.85441652708
"2606",48167,333947543.34,246622543.34,421272543.34,4253,29.3368139756557,-94.9338133642357,"Galveston","TX",78520.4663390548,342139,976.058103110139
"2607",48169,3182137.17,2557137.17,3807137.17,61,33.1800550521957,-101.298336757202,"Garza","TX",52166.1831147541,6229,510.858431529941
"2608",48171,53427486.94,41202486.94,65652486.94,759,30.3176702355365,-99.0924102791236,"Gillespie","TX",70391.9459025033,26988,1979.67566844523
"2609",48173,911346.19,811346.19,1011346.19,35,31.8707207801576,-101.520806582092,"Glasscock","TX",26038.4625714286,1409,646.803541518808
"2610",48175,3080430.71,2480430.71,3680430.71,58,28.6653963122525,-97.4066579044002,"Goliad","TX",53110.8743103448,7658,402.250027422303
"2611",48177,29211038.01,20461038.01,37961038.01,241,29.4453002564201,-97.5135462076492,"Gonzales","TX",121207.62659751,20837,1401.88309305562
"2612",48179,21988990.45,16738990.45,27238990.45,280,35.4019682660137,-100.806945188682,"Gray","TX",78532.10875,21886,1004.70576852783
"2613",48181,146861291.25,107836291.25,185886291.25,1839,33.6175264132994,-96.6803072567596,"Grayson","TX",79859.3209624796,136212,1078.18174059554
"2614",48183,231036982.03,164511982.03,297561982.03,2291,32.4753974748487,-94.8259756294978,"Gregg","TX",100845.474478394,123945,1864.02825470975
"2615",48185,23751571.74,16951571.74,30551571.74,282,30.6144631977969,-95.9990629957733,"Grimes","TX",84225.4317021277,28880,822.422844182825
"2616",48187,110655022.74,80605022.74,140705022.74,1274,29.560686743035,-97.9429506290616,"Guadalupe","TX",86856.3757770801,166847,663.21254047121
"2617",48189,39571661.1,29221661.1,49921661.1,505,34.0962001180822,-101.826555362473,"Hale","TX",78359.7249504951,33406,1184.56747590253
"2618",48191,1911261.45,1711261.45,2111261.45,64,34.5309952071538,-100.68161651916,"Hall","TX",29863.46015625,2964,644.825050607287
"2619",48193,11881824.89,8406824.89,15356824.89,141,31.7287206813633,-98.0235313626632,"Hamilton","TX",84268.2616312057,8461,1404.30503368396
"2620",48195,7321435.7,5721435.7,8921435.7,143,36.2829841778256,-101.354609016815,"Hansford","TX",51198.8510489511,5399,1356.07255047231
"2621",48197,2309593.25,1984593.25,2634593.25,51,34.241336850099,-99.7313323011932,"Hardeman","TX",45286.1421568627,3933,587.234490211035
"2622",48199,59251105.02,40826105.02,77676105.02,470,30.3165837972679,-94.4299973741796,"Hardin","TX",126066.180893617,57602,1028.62930141315
"2623",48201,8999719042.24,6128819042.24,11870619042.24,69408,29.8761274934731,-95.5002705852282,"Harris","TX",129664.001876441,4713325,1909.42042872919
"2624",48203,65691582.31,45291582.31,86091582.31,608,32.5298736233238,-94.2882490647427,"Harrison","TX",108045.365641447,66553,987.056666265983
"2625",48205,3754079.95,2429079.95,5079079.95,23,35.839778758957,-102.766208906781,"Hartley","TX",163220.867391304,5576,673.256805954089
"2626",48207,3975088.14,3350088.14,4600088.14,103,33.1821172742518,-99.7306695535812,"Haskell","TX",38593.0887378641,5658,702.560646871686
"2627",48209,219146545.81,160421545.81,277871545.81,2572,30.0773025196866,-98.0666212725067,"Hays","TX",85204.7223211509,230191,952.020477820592
"2628",48211,10779058.33,7279058.33,14279058.33,114,35.8379037069163,-100.26946044213,"Hemphill","TX",94553.143245614,3819,2822.48188792878
"2629",48213,61562854.5,47587854.5,75537854.5,984,32.1908333366345,-95.9120977823247,"Henderson","TX",62563.8765243902,82737,744.078882483049
"2630",48215,602292094.3,439292094.3,765292094.3,7644,26.3788322093788,-98.2456784991226,"Hidalgo","TX",78792.7909863946,868707,693.320180797438
"2631",48217,26944685.42,20269685.42,33619685.42,419,32.0132476197217,-97.16445163798,"Hill","TX",64307.1251073986,36649,735.209294114437
"2632",48219,45517038.9,31167038.9,59867038.9,353,33.607137251253,-102.342859985508,"Hockley","TX",128943.452974504,23021,1977.19642500326
"2633",48221,71738852.83,53863852.83,89613852.83,887,32.426763533175,-97.8659634771384,"Hood","TX",80878.0753438557,61643,1163.77938825171
"2634",48223,33074146.18,24149146.18,41999146.18,445,33.1494520620345,-95.5324113625938,"Hopkins","TX",74323.924,37084,891.871054363068
"2635",48225,13022643.74,10122643.74,15922643.74,217,31.3575614748573,-95.4039970056342,"Houston","TX",60012.1831336406,22968,566.990758446534
"2636",48227,27272064.89,20222064.89,34322064.89,290,32.3084663238481,-101.435451673473,"Howard","TX",94041.6030689655,36664,743.837685195287
"2637",48229,1204556.12,879556.12,1529556.12,19,31.5529231169133,-105.439758164322,"Hudspeth","TX",63397.6905263158,4886,246.53215718379
"2638",48231,58902555.03,43377555.03,74427555.03,718,33.197254690253,-96.0787442297363,"Hunt","TX",82036.9847214485,98594,597.425350731282
"2639",48233,11755259.44,9430259.44,14080259.44,207,35.8403006282651,-101.351619543238,"Hutchinson","TX",56788.6929468599,20938,561.431819658038
"2640",48235,1406926.17,1081926.17,1731926.17,30,31.3049543675079,-101.010347690404,"Irion","TX",46897.539,1536,915.96755859375
"2641",48237,4707548.32,4082548.32,5332548.32,106,33.2155670808566,-98.1708587315826,"Jack","TX",44410.8332075472,8935,526.866068270845
"2642",48239,24828654,16878654,32778654,190,28.8933192974911,-96.5104302216034,"Jackson","TX",130677.126315789,14760,1682.1581300813
"2643",48241,25464023.64,18839023.64,32089023.64,310,30.9358319237012,-94.03288501474,"Jasper","TX",82142.0117419355,35529,716.710958372034
"2644",48243,1136150.65,1136150.65,1136150.65,35,30.7546724500721,-104.122505388229,"Jeff Davis","TX",32461.4471428571,2274,499.626495162709
"2645",48245,375977126.83,259752126.83,492202126.83,2935,29.8611409648904,-94.1386408402404,"Jefferson","TX",128101.235717206,251565,1494.55260799396
"2646",48247,1436165.18,1236165.18,1636165.18,33,27.0047637858031,-98.7072008803711,"Jim Hogg","TX",43520.156969697,5200,276.185611538462
"2647",48249,71930652.62,49380652.62,94480652.62,457,27.9220736096074,-98.0817812894973,"Jim Wells","TX",157397.489321663,40482,1776.85521021689
"2648",48251,211110750.465,149660750.465,272560750.465,2180,32.3784535482301,-97.4077946188282,"Johnson","TX",96839.7937912844,175817,1200.74139852801
"2649",48253,9241319.73,7016319.73,11466319.73,182,32.740371989648,-99.8851335415634,"Jones","TX",50776.482032967,20083,460.156337698551
"2650",48255,5416824.29,4466824.29,6366824.29,112,28.8856912665773,-97.8888434672851,"Karnes","TX",48364.5025892857,15601,347.210069226332
"2651",48257,117915336.56,85090336.56,150740336.56,1405,32.6020374793454,-96.2990451848145,"Kaufman","TX",83925.5064483986,136154,866.043866210321
"2652",48259,105125194.46,77075194.46,133175194.46,1107,29.9525521428415,-98.705394205052,"Kendall","TX",94964.0419692864,47431,2216.38157449769
"2653",48261,62628,62628,62628,1,26.8989123083898,-97.6499509053039,"Kenedy","TX",62628,404,155.019801980198
"2654",48263,125146,125146,125146,7,33.1814465533689,-100.776870622089,"Kent","TX",17878,762,164.233595800525
"2655",48265,74041764.06,55166764.06,92916764.06,964,30.0795354640409,-99.4903356601401,"Kerr","TX",76806.8091908714,52600,1407.6381
"2656",48267,2630986.45,2530986.45,2730986.45,79,30.500682998606,-99.8725522261185,"Kimble","TX",33303.6259493671,4337,606.637410652525
"2657",48271,317377.03,317377.03,317377.03,20,29.3452794590704,-100.409586826057,"Kinney","TX",15868.8515,3667,86.5495036814835
"2658",48273,26780932.72,19055932.72,34505932.72,252,27.4110761868891,-97.8865643526157,"Kleberg","TX",106273.542539683,30680,872.911757496741
"2659",48275,4232662.46,3307662.46,5157662.46,76,33.5987805481134,-99.7529164916077,"Knox","TX",55692.9271052632,3664,1155.20263646288
"2660",48277,70809744.46,49409744.46,92209744.46,681,33.6883051654113,-95.6138539065551,"Lamar","TX",103979.066754772,49859,1420.19985278485
"2661",48279,10049275.14,7874275.14,12224275.14,202,34.043840384899,-102.351602367859,"Lamb","TX",49748.8868316832,12893,779.436526797487
"2662",48281,13973306.34,11423306.34,16523306.34,226,31.2082223122869,-98.2430003286171,"Lampasas","TX",61828.7891150442,21428,652.105018667164
"2663",48283,1257423.61,1157423.61,1357423.61,34,28.3835990452472,-99.0983133262558,"La Salle","TX",36983.0473529412,7520,167.21058643617
"2664",48285,29917227.05,21342227.05,38492227.05,264,29.362630990453,-96.9033334743903,"Lavaca","TX",113322.829734848,20154,1484.4312320135
"2665",48287,24247481.47,17172481.47,31322481.47,244,30.268892837466,-96.9095159184663,"Lee","TX",99374.9240573771,17239,1406.54802888799
"2666",48289,25140284.78,17590284.78,32690284.78,209,31.3008218065817,-95.9672783378296,"Leon","TX",120288.443923445,17404,1444.51188117674
"2667",48291,56252486.63,39977486.63,72527486.63,591,30.2454065192214,-94.8847383626168,"Liberty","TX",95181.8724703892,88219,637.645933755767
"2668",48293,26726869.57,18526869.57,34926869.57,255,31.6254103922713,-96.6257945925903,"Limestone","TX",104811.253215686,23437,1140.37076289628
"2669",48295,5947202.21,3947202.21,7947202.21,59,36.2759758760331,-100.2732397164,"Lipscomb","TX",100800.037457627,3233,1839.53053201361
"2670",48297,12608742.39,9283742.39,15933742.39,172,28.2575720981947,-98.1073511316909,"Live Oak","TX",73306.6418023256,12207,1032.9108208405
"2671",48299,19448010.24,15548010.24,23348010.24,371,30.7104789142463,-98.6826282111532,"Llano","TX",52420.5127762803,21795,892.31522092223
"2672",48303,533070949.71,371820949.71,694320949.71,5043,33.6106516982282,-101.820535127319,"Lubbock","TX",105705.125859607,310569,1716.43322324508
"2673",48305,2465189.34,2465189.34,2465189.34,91,33.1771778078636,-101.81514817984,"Lynn","TX",27089.9927472527,5951,414.247914636196
"2674",48307,4547031.77,3922031.77,5172031.77,129,31.1937515540798,-99.3466789071197,"McCulloch","TX",35248.3082945736,7984,569.518007264529
"2675",48309,341635321.12,239085321.12,444185321.12,3169,31.5136402365351,-97.2785664553421,"McLennan","TX",107805.402688545,256623,1331.27319499811
"2676",48311,453436,453436,453436,10,28.3594883158042,-98.5677190251465,"McMullen","TX",45343.6,743,610.277254374159
"2677",48313,11976979.99,8951979.99,15001979.99,189,30.9742304176972,-95.9321668166661,"Madison","TX",63370.2644973545,14284,838.489218006161
"2678",48315,4861250.29,3836250.29,5886250.29,97,32.7870447759583,-94.4762701093541,"Marion","TX",50115.982371134,9854,493.327612137203
"2679",48317,3499239,2024239,4974239,14,32.3057214406588,-101.950498839356,"Martin","TX",249945.642857143,5771,606.348813030671
"2680",48319,3572991.42,3272991.42,3872991.42,122,30.720196563762,-99.2211363652177,"Mason","TX",29286.8149180328,4274,835.983018249883
"2681",48321,27962152.13,21637152.13,34287152.13,416,28.816496131835,-96.0098779264069,"Matagorda","TX",67216.7118509615,36643,763.096693229266
"2682",48323,26340791.73,20215791.73,32465791.73,388,28.8907669676358,-100.335272333481,"Maverick","TX",67888.6384793815,58722,448.567687238173
"2683",48325,37123060.69,27148060.69,47098060.69,508,29.3406605018164,-99.1262071960068,"Medina","TX",73076.8911220472,51584,719.662311763337
"2684",48327,766935.67,766935.67,766935.67,30,30.8991357048511,-99.8663814546271,"Menard","TX",25564.5223333333,2138,358.716403180543
"2685",48329,493937046.97,332787046.97,655087046.97,3074,31.8690744915206,-102.031676712479,"Midland","TX",160682.188344177,176832,2793.25601118576
"2686",48331,19484016.11,13709016.11,25259016.11,225,30.7669429590417,-97.0266264554901,"Milam","TX",86595.6271555556,24823,784.917862869113
"2687",48333,3739709.82,3314709.82,4164709.82,90,31.5449480189497,-98.5892831723421,"Mills","TX",41552.3313333333,4873,767.434808126411
"2688",48335,6520351.25,4495351.25,8545351.25,61,32.3050801250972,-100.92122140995,"Mitchell","TX",106891.004098361,8545,763.06041544763
"2689",48337,14119543.8,10544543.8,17694543.8,244,33.6705297061088,-97.7319987932739,"Montague","TX",57866.9827868853,19818,712.460581289737
"2690",48339,785112798,568187798,1002037798,8392,30.3369032537983,-95.6046923045214,"Montgomery","TX",93554.9091992374,607391,1292.59866873233
"2691",48341,19049561.47,14624561.47,23474561.47,255,35.838014285933,-101.89384466238,"Moore","TX",74704.162627451,20940,909.721178127985
"2692",48343,3378506.55,2853506.55,3903506.55,80,33.0144432924071,-94.7361337788086,"Morris","TX",42231.331875,12388,272.724132224734
"2693",48345,414434.46,414434.46,414434.46,22,34.0525475479276,-100.779727545319,"Motley","TX",18837.93,1200,345.36205
"2694",48347,62963518.52,47113518.52,78813518.52,840,31.6511631679801,-94.6343133642426,"Nacogdoches","TX",74956.5696666667,65204,965.638895159806
"2695",48349,48468188,35843188,61093188,564,32.0726859134082,-96.4181045099312,"Navarro","TX",85936.5035460993,50113,967.177937860435
"2696",48351,2861505.98,2536505.98,3186505.98,70,31.0358399043932,-93.7272716817016,"Newton","TX",40878.6568571429,13595,210.48223464509
"2697",48353,19024251.02,13399251.02,24649251.02,192,32.2997271314608,-100.406367569855,"Nolan","TX",99084.6407291667,14714,1292.93536903629
"2698",48355,446807590.76,317657590.76,575957590.76,4304,27.7251120384425,-97.7420593190244,"Nueces","TX",103812.172574349,362294,1233.27350372902
"2699",48357,17737199.58,13837199.58,21637199.58,268,36.2817334768989,-100.815812582947,"Ochiltree","TX",66183.5805223881,9836,1803.29397925986
"2700",48359,2412430.53,1987430.53,2837430.53,49,35.4061398155464,-102.435531056197,"Oldham","TX",49233.276122449,2112,1142.24930397727
"2701",48361,59190932.44,43290932.44,75090932.44,681,30.1172399177547,-93.8750189559097,"Orange","TX",86917.6687812041,83396,709.757451676339
"2702",48363,20440458.64,15690458.64,25190458.64,366,32.7384263765953,-98.318780369873,"Palo Pinto","TX",55848.2476502732,29189,700.279510774607
"2703",48365,28054779.06,19304779.06,36804779.06,232,32.1604320275322,-94.2591112255695,"Panola","TX",120925.771810345,23194,1209.57053807019
"2704",48367,172099109.33,127299109.33,216899109.33,2199,32.7730025888471,-97.8047224284668,"Parker","TX",78262.4417144156,142878,1204.51790569577
"2705",48369,10357980.44,7657980.44,13057980.44,139,34.5325655669188,-102.784323875244,"Parmer","TX",74517.8448920863,9605,1078.39463196252
"2706",48371,11034332.71,8834332.71,13234332.71,175,30.8177365281933,-102.825197592353,"Pecos","TX",63053.3297714286,15823,697.360343171333
"2707",48373,33185462.21,25010462.21,41360462.21,501,30.8198813310021,-94.8600543246612,"Polk","TX",66238.4475249501,51353,646.222464315619
"2708",48375,226931389.37,155981389.37,297881389.37,1863,35.4017321558348,-101.891323436128,"Potter","TX",121809.656129898,117415,1932.72911782992
"2709",48377,2580754.29,2255754.29,2905754.29,80,30.0569650197823,-104.242165028122,"Presidio","TX",32259.428625,6704,384.957382159905
"2710",48379,9464297.37,7239297.37,11689297.37,146,32.8774013378754,-95.7775618252924,"Rains","TX",64823.9545890411,12514,756.296737254275
"2711",48381,154458991.58,118483991.58,190433991.58,2417,34.9658633829041,-101.902257939679,"Randall","TX",63905.250964005,137713,1121.60065919703
"2712",48383,7269924.58,4869924.58,9669924.58,59,31.435629507306,-101.522339683014,"Reagan","TX",123219.060677966,3849,1888.78269160821
"2713",48385,1294207.39,1294207.39,1294207.39,39,29.7896636671008,-99.8231076152649,"Real","TX",33184.8048717949,3452,374.915234646582
"2714",48387,8558672.99,6008672.99,11108672.99,112,33.6057037401841,-95.0585089862823,"Red River","TX",76416.723125,12023,711.858353988189
"2715",48389,12265910.14,9090910.14,15440910.14,118,31.2440903980481,-103.739835960587,"Reeves","TX",103948.391016949,15976,767.771040310466
"2716",48391,7767566.99,5492566.99,10042566.99,68,28.2694357543096,-97.2792272815325,"Refugio","TX",114228.926323529,6948,1117.95725244675
"2717",48393,358934.33,358934.33,358934.33,15,35.8390361159839,-100.81102082289,"Roberts","TX",23928.9553333333,854,420.29781030445
"2718",48395,9911890.37,7386890.37,12436890.37,156,31.0365998690796,-96.5198753149414,"Robertson","TX",63537.7587820513,17074,580.525381867166
"2719",48397,151808104.44,110583104.44,193033104.44,1803,32.8979828487909,-96.4171056879576,"Rockwall","TX",84197.5066222962,104915,1446.96282171282
"2720",48399,6158453.95,5533453.95,6783453.95,184,31.8619483754253,-99.9764530701828,"Runnels","TX",33469.858423913,10264,600.005256235386
"2721",48401,40197453.68,27947453.68,52447453.68,417,32.1848642648743,-94.7830161293487,"Rusk","TX",96396.7714148681,54406,738.842290923795
"2722",48403,2962434.16,2662434.16,3262434.16,82,31.3095246795307,-93.8612230628662,"Sabine","TX",36127.2458536585,10542,281.012536520584
"2723",48405,4694999.52,3694999.52,5694999.52,63,31.4984329518489,-94.1524370860824,"San Augustine","TX",74523.8019047619,8237,569.989015418235
"2724",48407,6906621.92,6081621.92,7731621.92,181,30.517780440619,-95.184537763382,"San Jacinto","TX",38158.1321546961,28859,239.322981392287
"2725",48409,60735364.13,42860364.13,78610364.13,578,28.0109465842152,-97.5099376964489,"San Patricio","TX",105078.484653979,66730,910.165804435786
"2726",48411,3238319.75,2588319.75,3888319.75,61,31.1413106474312,-98.8344980466673,"San Saba","TX",53087.2090163934,6055,534.817464905037
"2727",48413,2513777.52,1913777.52,3113777.52,41,30.8967523602078,-100.692900434181,"Schleicher","TX",61311.6468292683,2793,900.027755102041
"2728",48415,22931120.13,15731120.13,30131120.13,207,32.7442055264371,-100.916675577881,"Scurry","TX",110778.358115942,16703,1372.87434173502
"2729",48417,5431579.31,4406579.31,6456579.31,97,32.7323322897559,-99.3539828558197,"Shackelford","TX",55995.6629896907,3265,1663.57712404288
"2730",48419,22884096.54,16784096.54,28984096.54,293,31.8023390127427,-94.126053025255,"Shelby","TX",78102.7185665529,25274,905.44023660679
"2731",48421,1820924.5,1720924.5,1920924.5,57,36.2829086059601,-101.893429804924,"Sherman","TX",31946.0438596491,3022,602.556088682991
"2732",48423,343243661.19,244568661.19,441918661.19,3369,32.3321280754362,-95.2170020332946,"Smith","TX",101882.950783615,232751,1474.72475387861
"2733",48425,10960835.4,7435835.4,14485835.4,119,32.2323518434815,-97.76392294007,"Somervell","TX",92107.8605042017,9128,1200.79265994741
"2734",48427,15842678.05,12292678.05,19392678.05,316,26.5657089247817,-98.6987451298563,"Starr","TX",50135.0571202532,64633,245.117479460957
